Student_ID,Branch,Grade,Study_Hours,IQ,Age,Weight,Parents_Income
Student_0601,Biology,F,0,90,19,71,59341
Student_0602,Biology,F,6,97,21,56,137641
Student_0603,History,F,39,146,22,72,69354
Student_0604,Mathematics,E,23,160,20,90,77524
Student_0605,Biology,A,5,84,24,66,63329
Student_0606,Engineering,F,51,160,19,60,70376
Student_0607,Mathematics,E,36,101,25,62,127800
Student_0608,Literature,E,54,100,24,73,29120
Student_0609,History,D,18,138,19,91,141372
Student_0610,Biology,A,31,118,18,68,83399
Student_0611,Biology,B,37,111,23,93,124160
Student_0612,Engineering,D,25,131,21,97,62673
Student_0613,Engineering,C,44,88,22,94,90944
Student_0614,Mathematics,C,43,105,21,90,92495
Student_0615,Biology,D,57,140,19,64,95019
Student_0616,Engineering,A,12,108,20,78,29641
Student_0617,History,C,49,115,24,70,66680
Student_0618,Mathematics,E,37,141,20,50,127171
Student_0619,History,D,0,113,18,93,90468
Student_0620,Engineering,C,51,148,18,66,90508
Student_0621,Literature,B,33,131,25,63,98886
Student_0622,Biology,D,11,115,20,78,66157
Student_0623,Biology,B,27,109,18,50,78121
Student_0624,Literature,D,57,80,18,98,81892
Student_0625,Biology,B,29,102,22,94,138476
Student_0626,Literature,C,14,120,25,97,83594
Student_0627,History,F,36,138,22,50,59701
Student_0628,Mathematics,B,13,121,23,56,109365
Student_0629,Biology,F,43,101,24,54,98140
Student_0630,Mathematics,C,24,147,21,75,48470
Student_0631,History,D,28,86,20,93,117139
Student_0632,History,E,38,134,24,62,109546
Student_0633,Biology,C,17,138,22,85,131941
Student_0634,Literature,B,30,109,20,97,128035
Student_0635,Literature,A,2,114,25,97,39083
Student_0636,Biology,D,54,81,24,66,139368
Student_0637,Biology,D,30,139,21,58,137703
Student_0638,History,D,53,131,25,91,43704
Student_0639,Biology,E,56,130,24,85,134387
Student_0640,Engineering,A,28,121,25,76,48499
Student_0641,History,F,57,125,20,73,66064
Student_0642,Mathematics,B,20,104,20,60,111657
Student_0643,Mathematics,B,8,136,20,63,127055
Student_0644,Engineering,A,10,141,20,86,85485
Student_0645,Literature,D,9,136,24,89,70960
Student_0646,Biology,F,28,149,18,70,58475
Student_0647,Literature,F,52,108,19,73,110373
Student_0648,Mathematics,C,13,108,23,87,26208
Student_0649,Literature,A,53,115,22,50,57665
Student_0650,Literature,A,54,95,18,98,21271
Student_0651,Biology,E,40,137,22,97,34010
Student_0652,History,C,54,156,24,64,106084
Student_0653,History,D,23,107,23,70,120373
Student_0654,Biology,D,2,85,23,92,129229
Student_0655,Biology,C,47,88,18,87,47624
Student_0656,Engineering,B,10,87,21,97,94124
Student_0657,Literature,A,52,142,18,67,66812
Student_0658,Literature,A,29,158,23,94,35382
Student_0659,Literature,B,28,110,25,72,55495
Student_0660,Literature,E,24,110,24,59,22439
Student_0661,Literature,E,19,153,19,89,72781
Student_0662,Biology,C,37,132,18,74,70059
Student_0663,Biology,C,39,84,25,69,95301
Student_0664,Literature,C,55,84,23,93,135653
Student_0665,History,A,8,96,21,82,133728
Student_0666,Engineering,B,26,117,19,72,126211
Student_0667,Biology,B,44,115,19,56,113840
Student_0668,Mathematics,D,9,80,20,54,74543
Student_0669,Literature,A,16,111,18,60,129383
Student_0670,Mathematics,F,6,157,23,81,101532
Student_0671,History,D,4,112,25,81,41931
Student_0672,Biology,B,4,91,19,98,130565
Student_0673,Literature,B,8,154,25,67,88934
Student_0674,Engineering,C,59,117,18,73,147734
Student_0675,Engineering,D,21,131,25,57,59865
Student_0676,Literature,C,8,89,25,86,36665
Student_0677,Engineering,A,58,132,22,74,102633
Student_0678,Biology,B,59,119,19,53,107450
Student_0679,History,B,1,108,20,75,134320
Student_0680,History,B,55,95,24,84,99502
Student_0681,Literature,E,1,152,20,74,120666
Student_0682,History,B,50,150,22,99,129389
Student_0683,Biology,D,7,109,18,54,54497
Student_0684,Engineering,A,3,141,18,51,25840
Student_0685,Engineering,A,57,146,25,53,81701
Student_0686,Engineering,C,30,116,22,75,138407
Student_0687,Engineering,B,36,131,18,91,55020
Student_0688,Engineering,E,12,157,24,54,107455
Student_0689,Literature,E,46,147,18,74,69347
Student_0690,Engineering,B,33,127,18,64,51424
Student_0691,Biology,B,32,110,19,53,102595
Student_0692,Mathematics,F,20,98,19,85,56219
Student_0693,Biology,D,32,112,23,93,55083
Student_0694,Biology,B,38,123,21,67,124549
Student_0695,Mathematics,B,40,136,22,62,102605
Student_0696,Literature,E,7,80,23,92,89299
Student_0697,Engineering,A,49,106,22,82,90257
Student_0698,Engineering,F,16,156,19,90,114454
Student_0699,Biology,B,38,147,20,71,43131
Student_0700,History,A,39,116,22,71,40201
Student_0701,Engineering,B,32,95,22,77,66332
Student_0702,Literature,A,47,119,24,58,53838
Student_0703,Mathematics,B,54,108,20,58,79657
Student_0704,Engineering,B,42,122,24,82,55221
Student_0705,Engineering,F,1,116,18,74,73013
Student_0706,History,D,47,138,24,53,53956
Student_0707,Engineering,E,58,99,21,92,130654
Student_0708,Literature,B,33,137,25,63,30005
Student_0709,Engineering,A,24,90,19,76,74650
Student_0710,Engineering,C,40,130,25,85,142244
Student_0711,Engineering,E,39,103,19,71,81641
Student_0712,Mathematics,C,23,129,18,50,122432
Student_0713,History,D,51,128,25,88,48585
Student_0714,Literature,C,60,139,24,75,78649
Student_0715,Biology,C,12,141,23,95,104318
Student_0716,Literature,B,16,104,22,80,100993
Student_0717,Engineering,D,3,139,25,84,84615
Student_0718,Mathematics,F,35,95,20,97,85582
Student_0719,Biology,C,28,158,19,98,54030
Student_0720,Engineering,D,5,81,21,83,70254
Student_0721,History,B,41,87,25,79,91587
Student_0722,Literature,D,47,152,20,75,106191
Student_0723,Literature,A,58,120,23,71,78668
Student_0724,History,C,48,91,18,68,87045
Student_0725,Biology,F,15,98,24,51,24727
Student_0726,Biology,E,55,102,23,77,61747
Student_0727,Engineering,C,27,95,24,52,107255
Student_0728,History,B,53,133,22,95,24975
Student_0729,Mathematics,A,34,155,19,98,74697
Student_0730,Biology,B,31,81,21,86,140515
Student_0731,Literature,C,10,154,25,79,94164
Student_0732,Engineering,B,56,132,20,93,67664
Student_0733,Literature,D,31,158,20,61,143702
Student_0734,History,E,26,143,22,87,144582
Student_0735,Biology,F,11,123,21,90,89229
Student_0736,Mathematics,C,56,137,24,57,127463
Student_0737,Mathematics,E,20,110,23,90,82508
Student_0738,History,A,3,131,18,61,127630
Student_0739,Mathematics,E,25,105,21,85,114265
Student_0740,Engineering,D,49,144,19,64,58077
Student_0741,Literature,A,30,105,24,71,127784
Student_0742,Biology,F,31,128,18,87,128039
Student_0743,Biology,D,10,107,21,99,139651
Student_0744,Biology,B,52,126,25,93,119578
Student_0745,History,C,14,89,23,57,126841
Student_0746,Mathematics,B,55,142,24,59,79599
Student_0747,Literature,E,60,129,18,73,50788
Student_0748,History,C,32,99,21,88,106775
Student_0749,Mathematics,C,5,111,23,81,131328
Student_0750,Biology,F,45,151,24,56,144541
Student_0751,History,A,30,143,24,66,104170
Student_0752,History,C,37,106,18,69,30367
Student_0753,Mathematics,B,4,82,21,56,119298
Student_0754,Engineering,E,7,133,18,94,80365
Student_0755,History,A,44,142,18,69,26121
Student_0756,Literature,A,52,152,19,96,97784
Student_0757,Engineering,B,48,86,24,95,132478
Student_0758,Biology,D,6,134,21,85,37377
Student_0759,Engineering,F,33,159,25,82,59893
Student_0760,Biology,D,24,108,24,90,83426
Student_0761,Mathematics,C,7,123,21,56,128639
Student_0762,History,B,56,135,20,69,139005
Student_0763,Biology,E,54,153,21,55,128698
Student_0764,Engineering,A,3,156,24,60,132799
Student_0765,History,B,25,144,22,99,138252
Student_0766,Engineering,E,42,105,25,69,60795
Student_0767,Mathematics,E,49,135,20,64,92743
Student_0768,Biology,D,43,114,22,91,144291
Student_0769,Mathematics,D,2,115,22,64,72682
Student_0770,History,C,42,119,24,80,91370
Student_0771,Biology,F,23,125,18,78,42189
Student_0772,Biology,C,56,143,23,93,119961
Student_0773,History,E,27,89,23,62,146171
Student_0774,Engineering,F,30,139,25,70,75379
Student_0775,Engineering,D,48,119,24,63,147824
Student_0776,Engineering,B,48,89,18,92,126265
Student_0777,Biology,D,54,118,18,95,68654
Student_0778,Engineering,C,30,98,18,100,31567
Student_0779,Engineering,A,37,80,20,64,121847
Student_0780,Biology,C,33,114,19,92,111973
Student_0781,Engineering,C,28,89,22,87,43787
Student_0782,Mathematics,C,36,136,24,84,55241
Student_0783,Biology,B,28,159,21,89,134541
Student_0784,Literature,E,29,110,22,98,101234
Student_0785,Biology,C,16,139,21,65,127497
Student_0786,Literature,A,12,98,19,56,130537
Student_0787,History,C,12,149,25,98,127506
Student_0788,Biology,E,37,112,24,52,75085
Student_0789,History,F,10,160,19,92,108724
Student_0790,History,E,12,96,21,50,93206
Student_0791,Mathematics,D,30,131,19,77,67323
Student_0792,History,B,18,143,18,94,34492
Student_0793,Literature,A,5,103,18,55,104990
Student_0794,Mathematics,A,46,101,23,92,52799
Student_0795,Biology,D,12,113,23,89,63567
Student_0796,Literature,C,46,127,18,54,100727
Student_0797,Biology,C,42,139,20,100,118292
Student_0798,Literature,F,11,152,18,85,41650
Student_0799,Biology,C,20,107,19,54,42674
Student_0800,History,F,35,113,23,100,59873
Student_0801,History,C,44,101,20,92,146032
Student_0802,Biology,A,39,148,20,86,110541
Student_0803,Biology,A,25,90,22,60,127403
Student_0804,Mathematics,A,56,153,25,73,21759
Student_0805,Mathematics,B,7,116,22,99,112824
Student_0806,Engineering,B,10,105,24,77,96220
Student_0807,Literature,E,9,92,19,78,52116
Student_0808,History,F,59,109,24,73,54291
Student_0809,History,D,60,141,23,96,70601
Student_0810,Mathematics,A,9,99,18,56,71614
Student_0811,Mathematics,E,17,102,25,88,70154
Student_0812,History,D,55,157,22,84,102832
Student_0813,Engineering,A,47,142,19,50,46432
Student_0814,Engineering,C,20,135,20,57,120670
Student_0815,Mathematics,F,9,105,21,85,65719
Student_0816,Literature,B,1,129,24,64,148212
Student_0817,Engineering,F,19,159,18,79,37280
Student_0818,Literature,C,41,138,22,97,41114
Student_0819,Literature,C,22,106,24,80,22779
Student_0820,Biology,E,11,103,25,93,24383
Student_0821,Mathematics,C,34,113,24,60,148664
Student_0822,History,A,21,113,18,52,25907
Student_0823,History,B,26,87,20,77,111254
Student_0824,Literature,A,54,149,25,59,61204
Student_0825,History,F,59,88,20,72,52015
Student_0826,History,E,56,142,21,77,84318
Student_0827,Mathematics,C,22,90,25,88,41803
Student_0828,Engineering,E,54,126,25,98,51948
Student_0829,History,F,42,154,21,87,64715
Student_0830,Mathematics,E,44,102,21,94,140034
Student_0831,Mathematics,D,6,142,24,90,35075
Student_0832,Literature,B,56,131,22,53,131468
Student_0833,History,F,21,106,23,51,48650
Student_0834,Mathematics,D,21,91,22,69,119139
Student_0835,Literature,F,26,152,21,53,75761
Student_0836,History,B,38,106,21,84,117174
Student_0837,Mathematics,F,2,154,21,63,146467
Student_0838,Engineering,C,46,145,24,77,105359
Student_0839,Literature,B,37,143,20,95,140117
Student_0840,Engineering,A,42,136,21,80,89802
Student_0841,History,F,20,98,18,64,87790
Student_0842,History,C,58,126,18,69,47322
Student_0843,Literature,C,47,102,24,93,101832
Student_0844,Biology,A,36,160,19,71,87249
Student_0845,Engineering,C,40,148,22,57,80635
Student_0846,History,C,10,132,20,52,127424
Student_0847,Mathematics,B,7,140,24,65,72928
Student_0848,History,B,20,100,25,98,109114
Student_0849,Mathematics,B,47,111,23,50,130785
Student_0850,Mathematics,A,25,114,25,97,86343
Student_0851,Engineering,B,16,152,25,95,139249
Student_0852,History,F,17,145,25,99,108688
Student_0853,Biology,B,56,82,23,83,26599
Student_0854,Mathematics,C,51,129,25,60,63036
Student_0855,Literature,A,59,147,19,84,102750
Student_0856,Mathematics,C,16,91,19,86,37022
Student_0857,Biology,C,48,157,18,79,38927
Student_0858,Biology,A,48,80,22,73,108263
Student_0859,History,A,39,96,20,96,107301
Student_0860,Biology,E,23,96,21,85,139331
Student_0861,Mathematics,F,21,94,25,87,72551
Student_0862,Engineering,A,27,113,20,63,140532
Student_0863,Literature,B,16,149,18,82,111304
Student_0864,Mathematics,F,16,93,21,97,106332
Student_0865,Literature,C,33,83,18,99,66650
Student_0866,Mathematics,F,8,128,18,98,124465
Student_0867,History,F,59,157,25,75,103467
Student_0868,History,F,54,122,23,79,131616
Student_0869,Literature,A,8,157,18,72,21668
Student_0870,Literature,E,24,156,23,94,104163
Student_0871,History,D,10,110,21,53,144408
Student_0872,Biology,B,58,103,23,84,142572
Student_0873,Mathematics,B,55,100,18,66,72512
Student_0874,Literature,F,18,120,19,73,149887
Student_0875,Mathematics,D,2,95,25,72,84072
Student_0876,Literature,E,34,112,23,52,122308
Student_0877,History,D,44,105,25,72,75687
Student_0878,Literature,F,53,122,22,93,78534
Student_0879,History,C,8,149,24,55,148969
Student_0880,Mathematics,A,41,128,25,99,69820
Student_0881,Mathematics,D,23,144,24,61,81050
Student_0882,Engineering,F,54,94,22,69,142168
Student_0883,Mathematics,D,49,140,24,56,31088
Student_0884,History,C,18,123,22,98,147094
Student_0885,Literature,A,28,96,18,69,107636
Student_0886,Mathematics,E,41,109,20,68,36408
Student_0887,Engineering,B,48,123,25,70,90831
Student_0888,Literature,B,37,92,23,74,136134
Student_0889,Biology,C,22,101,23,61,61691
Student_0890,Mathematics,E,13,121,21,72,65081
Student_0891,Engineering,E,11,153,23,89,38703
Student_0892,History,A,20,105,22,74,68172
Student_0893,History,A,41,107,21,88,96889
Student_0894,Mathematics,F,56,112,25,66,94446
Student_0895,Engineering,D,19,131,22,76,28556
Student_0896,Biology,B,1,95,21,70,141458
Student_0897,Engineering,F,17,80,24,84,133481
Student_0898,Literature,B,43,139,22,74,109390
Student_0899,History,D,52,134,18,100,107275
Student_0900,History,E,6,107,23,96,128891
Student_0901,Biology,C,57,154,20,87,57626
Student_0902,Biology,E,33,87,23,85,135836
Student_0903,Biology,B,19,156,24,68,136138
Student_0904,Literature,D,48,160,25,88,123173
Student_0905,Literature,B,29,100,20,71,91042
Student_0906,Engineering,D,22,159,24,82,135850
Student_0907,History,D,21,135,19,79,58323
Student_0908,Biology,C,21,90,21,51,88040
Student_0909,Biology,D,57,105,22,87,60020
Student_0910,Engineering,A,37,94,23,98,61129
Student_0911,Literature,C,24,103,21,80,86302
Student_0912,Biology,F,5,118,25,98,53843
Student_0913,Biology,D,42,131,21,54,60327
Student_0914,Engineering,C,37,102,20,100,86088
Student_0915,Engineering,F,33,113,21,56,83674
Student_0916,Engineering,E,9,152,25,81,114798
Student_0917,Biology,C,23,96,24,90,75931
Student_0918,Mathematics,F,48,98,24,77,72077
Student_0919,Mathematics,B,59,142,20,60,67459
Student_0920,Mathematics,C,55,102,23,92,65535
Student_0921,Literature,E,33,156,22,50,63602
Student_0922,Mathematics,E,45,86,23,92,41867
Student_0923,Mathematics,A,52,142,23,57,141605
Student_0924,Literature,A,7,81,19,91,86980
Student_0925,Engineering,A,39,107,21,58,84970
Student_0926,Literature,E,18,141,19,88,64533
Student_0927,History,F,25,141,18,76,78791
Student_0928,History,A,41,113,19,99,123342
Student_0929,Biology,A,30,80,18,87,51102
Student_0930,Biology,F,60,90,19,84,87301
Student_0931,Engineering,B,50,125,19,59,118972
Student_0932,Biology,B,6,149,18,91,99385
Student_0933,Mathematics,B,10,127,21,54,146288
Student_0934,Biology,D,25,102,22,70,86616
Student_0935,Biology,D,17,82,20,85,109893
Student_0936,Biology,A,37,157,18,68,53010
Student_0937,History,A,27,95,22,66,92160
Student_0938,Engineering,D,8,138,18,92,26314
Student_0939,Biology,F,8,104,23,53,132761
Student_0940,Mathematics,D,28,152,19,59,105769
Student_0941,Literature,F,12,109,23,65,33450
Student_0942,Engineering,A,30,145,21,70,87436
Student_0943,Literature,C,20,150,20,68,95176
Student_0944,Literature,F,57,146,20,87,84423
Student_0945,Engineering,D,16,127,18,68,125332
Student_0946,Biology,E,29,95,20,61,105834
Student_0947,Biology,B,36,110,19,60,102199
Student_0948,Biology,F,32,154,25,86,76392
Student_0949,History,E,47,92,24,87,129457
Student_0950,Engineering,D,22,123,20,68,21811
Student_0951,Biology,C,49,112,25,52,53280
Student_0952,Biology,C,56,139,18,58,71035
Student_0953,Engineering,F,13,160,21,81,59499
Student_0954,Mathematics,B,8,127,25,74,105091
Student_0955,History,A,33,131,25,76,46380
Student_0956,Engineering,E,42,95,18,53,25737
Student_0957,Mathematics,D,28,152,25,51,110508
Student_0958,Engineering,E,31,102,18,84,106053
Student_0959,Engineering,D,30,119,23,90,89357
Student_0960,Literature,A,52,119,20,70,38358
Student_0961,History,F,14,137,21,88,135832
Student_0962,Mathematics,C,6,152,20,78,60421
Student_0963,Mathematics,F,59,132,22,59,72280
Student_0964,Biology,F,33,86,25,70,90630
Student_0965,Biology,F,40,155,24,96,32850
Student_0966,History,E,58,149,20,53,126988
Student_0967,Biology,E,16,85,19,53,64298
Student_0968,Engineering,C,47,119,20,73,59409
Student_0969,History,F,19,91,23,82,95658
Student_0970,Mathematics,E,22,156,20,91,116836
Student_0971,Literature,F,49,116,22,75,93954
Student_0972,Biology,B,7,136,19,87,95240
Student_0973,History,E,58,156,21,76,42355
Student_0974,Mathematics,B,28,98,23,75,66351
Student_0975,Literature,B,21,93,19,91,119506
Student_0976,Engineering,A,43,99,20,71,125405
Student_0977,Biology,E,50,158,20,68,41584
Student_0978,Biology,D,19,104,24,80,142958
Student_0979,Engineering,E,58,136,18,54,32719
Student_0980,History,D,12,85,23,98,20536
Student_0981,Biology,D,48,112,25,83,75000
Student_0982,Literature,C,39,150,20,82,47983
Student_0983,Biology,C,53,88,22,100,108372
Student_0984,Mathematics,F,55,86,25,54,81139
Student_0985,Literature,C,1,153,20,96,144846
Student_0986,Mathematics,D,34,144,19,63,128950
Student_0987,History,F,22,140,22,80,29229
Student_0988,Biology,C,24,101,22,56,43028
Student_0989,Mathematics,B,8,111,20,91,21694
Student_0990,Biology,C,23,102,24,61,79862
Student_0991,Mathematics,C,47,127,22,81,96642
Student_0992,Biology,C,25,150,25,72,127802
Student_0993,History,E,43,152,18,92,111421
Student_0994,Mathematics,F,51,159,18,61,22632
Student_0995,Biology,C,41,158,25,55,115389
Student_0996,Engineering,F,15,83,23,57,144136
Student_0997,Engineering,C,35,124,22,96,20363
Student_0998,Engineering,D,7,88,22,70,81843
Student_0999,Mathematics,B,41,82,22,97,87072
Student_1000,Mathematics,D,39,107,21,94,111632
Student_1001,History,D,40,107,24,64,148293
Student_1002,Literature,E,4,130,21,61,128943
Student_1003,Engineering,F,21,127,22,92,100240
Student_1004,Literature,C,8,84,25,81,125388
Student_1005,Biology,D,18,96,21,71,63888
Student_1006,History,C,10,159,25,60,130952
Student_1007,Literature,F,44,124,23,75,85780
Student_1008,Engineering,B,3,156,24,74,76491
Student_1009,Biology,C,45,104,19,61,135155
Student_1010,Mathematics,C,55,149,18,82,128486
Student_1011,Literature,A,40,93,20,57,93585
Student_1012,Mathematics,B,22,82,21,76,117736
Student_1013,Engineering,A,30,144,21,66,65039
Student_1014,Engineering,F,47,145,23,69,84119
Student_1015,Literature,E,23,114,19,63,122853
Student_1016,Biology,A,7,121,22,84,75265
Student_1017,Engineering,B,27,133,23,54,113093
Student_1018,Engineering,C,37,137,20,59,70304
